,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,umap_3d_x,umap_3d_y,umap_3d_z
1409,1409,"In the latest born-again-Kanye news, it’s been reported that the newly-saved rapper is headlining the prayer rally Awaken 2020, which will also be headed up by a bunch of Trump-supporting anti-LGBTQ rights fanatics.",http://feedproxy.google.com/~r/thedailybeast/articles/~3/1ZsQ9zBsU88/kanye-wests-dark-turn-to-the-anti-gay-christian-right,Daily Beast,marriage-equality,,Biased,Somewhat factual but also opinionated,"['fanatics', 'newly-saved']",7.3104954,6.713883,4.054001
1410,1410,"In the latest horrifying killing in gun-free Britain, a man was slashed to death with a machete on the streets of Wolverhampton, England on Monday.",http://feedproxy.google.com/~r/breitbart/~3/VwWPORhYDBg/,Breitbart,gun control,right,Biased,Somewhat factual but also opinionated,"['horrifying', 'slashed', 'gun-free']",7.6357255,8.718843,1.7886533
1411,1411,"In the majority opinion, Justice Stephen Breyer wrote that neither of the provisions provided medical benefits and placed a substantial obstacle in the path of women seeking an abortion, constituting an undue burden.",https://www.nbcnews.com/politics/2020-election/after-shift-right-under-trump-supreme-court-hear-major-abortion-n1147461?cid=public-rss_20200303,MSNBC,abortion,left,Non-biased,Entirely factual,[],7.766656,5.482407,5.2862835
1412,1412,"In the months that followed, all independent polling has found the American mainstream not only blames Trump and his party for the shutdown, but also does not want to spend billions of taxpayer dollars on an ineffective and unnecessary border wall.",http://www.msnbc.com/rachel-maddow-show/part-wall-crusade-pence-turns-mlks-i-have-dream-speech,MSNBC,immigration,left,Biased,Somewhat factual but also opinionated,"['ineffective', 'unnecessary']",4.471436,6.6955705,2.7137406
1413,1413,"In the new ruling, the justices decided that gay and transgender people are protected under Title VII of the Civil Rights Act of 1964, which bars employers from discriminating against employees on the basis of sex as well as race, color, national origin and religion.",https://www.foxbusiness.com/money/supreme-court-sexual-orientation-workplace-discrimination,Fox News,marriage-equality,,Non-biased,Entirely factual,[],8.3224745,4.731512,2.7603192
1414,1414,"In the past few weeks, advertisements for hundreds of brands -- including Adidas, Starbucks, Patagonia, and Pepsi – have been disappearing from Facebook as the Stop Hate for Profit boycott campaign gears up.",https://www.foxnews.com/tech/big-companies-boycotting-facebook-advertise-on-russias-equivalent-of-the-social-network-report,Fox News,marriage-equality,,Non-biased,Entirely factual,[],7.4463153,6.073366,2.3508048
1415,1415,In the past Putin has warmly welcomed home Russian agents arrested abroad.,http://feeds.reuters.com/~r/Reuters/worldNews/~3/_DFT_KTkHxU/russian-woman-convicted-by-u-s-of-being-agent-returns-home-idUSKBN1X504A,Reuters,international-politics-and-world-news,center,Non-biased,Entirely factual,['warmly'],5.7391386,5.3328123,2.6494386
1416,1416,"In the runup to the 2018 midterm elections, President Donald Trump often railed against the caravans of migrants from Central America making their way to the U.S. to request asylum.",https://eu.usatoday.com/story/news/nation/2020/02/14/white-supremacy-propaganda-increasing-mainstream-violence/4755150002/,USA Today,immigration,center,Biased,Somewhat factual but also opinionated,['railed'],4.6718607,6.635744,2.4314718
1417,1417,"In the seven years since, Warren has become the most active politician in America when it comes to investigating, transforming and eliminating student debt.",https://www.huffpost.com/entry/elizabeth-warren-has-a-plan-for-that_n_5d279e9ee4b0060b11e9a22e,HuffPost,student-debt,left,Non-biased,Entirely factual,[],3.4332767,6.9267354,5.7565713
1418,1418,"In the spring, the Trump administration’s Department of Health and Human Services unveiled a new policy designed to silence taxpayer-funded family planning clinics, preventing them from letting patients know about their abortion rights.",,MSNBC,abortion,left,Non-biased,Somewhat factual but also opinionated,[],7.660734,5.289514,5.3249693
1419,1419,"In the Trumpian pandemic moment, gun purchases have soared in a country that already topped the world by far in armed citizens. ",https://www.alternet.org/2020/11/trumps-through-the-looking-glass-presidency-has-turned-the-country-upside-down/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['Trumpian', 'pandemic', 'soared']",7.315981,9.776751,4.2855716
1420,1420,"In the United States, the outbreak of the new coronavirus and efforts to prepare for its possible spread have become political in a presidential election year.",https://www.reuters.com/article/us-china-health/who-warns-against-fatal-complacency-in-global-coronavirus-fight-idUSKCN20L0AF?feedType=RSS&feedName=topNews,Reuters,vaccine,,Non-biased,Entirely factual,[],5.1086445,4.081743,4.3627443
1421,1421,"In the video, while answering a question of whether conservatives have legitimate fears of Islamic terrorism and therefore justification for measures to stop it, she appears to say that white men are in fact a greater threat.",https://thefederalist.com/2019/07/29/omars-comments-on-white-men-arent-racist-but-they-are-dangerous/,Federalist,white-nationalism,right,Biased,Entirely factual,"['white', 'men']",7.0209565,6.8646274,3.085701
1422,1422,"In the wake of the El Paso shooting, in which 22 were killed and 24 injured, the discovery of a racist manifesto that may be linked to the shooter has pushed white supremacist ideologies into prominence.",https://eu.usatoday.com/story/money/2019/08/05/amazon-sells-white-supremacy-books-el-paso-shooter/1922484001/,USA Today,white-nationalism,center,Biased,Entirely factual,['supremacist'],7.2276106,7.944814,2.9143312
1423,1423,"In the wake of the great Bronx injury epidemic of 2019, the Yankees continue to overhaul their people and processes for their training and conditioning.",https://www.foxnews.com/sports/new-york-yankees-changes-medical-staff,Fox News,sport,right,Non-biased,Entirely factual,[],8.36468,5.122487,1.0116135
1424,1424,"In the wake of Trump’s batshit executive order on social media, it looked as if Twitter was about to get fucked and fucked hard by Donald Trump.",https://www.thedailybeast.com/twitter-boss-finds-the-balls-to-call-out-trumps-race-war-tweetbut-this-is-just-the-beginning?source=twitter&via=desktop,Daily Beast,islam,,Biased,Expresses writer’s opinion,"['batshit', 'fucked']",6.480323,6.4228597,2.6270928
1425,1425,"In the weeks leading up to the District of Columbia’s primary election, a powerful interest group repeatedly hammered council candidate Janeese Lewis George with an attack that in the past has proved devastating: She was soft on crime and unsupportive of the D.C. police force.",https://www.huffpost.com/entry/janeese-lewis-george-districi-of-columbia-police-reform-city-councils_n_5edaab12c5b6dc3de7b95082,HuffPost,elections-2020,left,Biased,No agreement,['devastating'],7.5949097,8.3100815,2.2725816
1426,1426,"In the Spectator, Matt Ridley provides further evidence that the leftist ideologues who infest Britain’s bloated, self-serving, inefficient healthcare bureaucracy are peevishly rejecting numerous offers from the private sector for political reasons",http://feedproxy.google.com/~r/breitbart/~3/M1xgKTs6UKg/,Breitbart,universal health care,right,Biased,Somewhat factual but also opinionated,"['bloated', 'leftist', 'inefficient', 'self-serving', 'bureaucracy']",5.1148143,5.006577,5.8162837
1427,1427,"In their articles of impeachment here , Democrats charge that Trump abused his power as president by pressuring the government of Ukraine to help him win re-election. They accuse the president of endangering the U.S. Constitution, jeopardizing national security and undermining the integrity of the 2020 election.",https://www.reuters.com/article/us-usa-trump-impeachment-case-explainer/explainer-why-is-president-donald-trump-on-trial-in-the-senate-idUSKBN1ZK0G0,Reuters,trump-presidency,center,Non-biased,Entirely factual,[],5.812588,5.902487,4.657967
1428,1428,"In their blatant, arrogant insouciance, Barr’s actions have a much deeper and alarming significance than the simple emergence of Barr as  a corrupt Trump toady at the head of DOJ.",https://www.alternet.org/2020/09/how-barrs-justice-department-weaponized-the-rule-of-law-to-trumps-political-opponents/,Alternet,black lives matter,left,Biased,Expresses writer’s opinion,"['blatant', 'arrogant', 'insouciance', 'toady']",5.274957,6.2181797,2.8227036
1429,1429,"In their place, Trump credits himself for early and stronger travel bans, even if the evidence now is about home-grown coronavirus spread.",https://www.alternet.org/2020/03/trump-white-house-unleashes-a-dangerous-virus-of-misinformation/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['credits', 'himself']",5.0901465,4.5782948,3.7428377
1430,1430,"In these times of left-wing mobs filling the streets, assaulting civilians and police officers, destroying property with apparent impunity, flagrantly defying coronavirus social distancing rules, and even seceding from the Union, one of the few consolations for conservatives is the notion that gun rights appear to be safe for a generation to come. ",http://feedproxy.google.com/~r/breitbart/~3/MBTkPPu9uSo/,Breitbart,gun control,right,Biased,Somewhat factual but also opinionated,"['mobs', 'flagrantly', 'impunity', 'left-wing', 'apparent']",7.436153,9.055899,4.1455755
1431,1431,"In today’s America, someone with this much money can buy so much advertising and self-promotion that he automatically becomes a Serious Presidential Candidate just by virtue of wanting the job and having the capacity to self-finance a campaign.",https://www.alternet.org/2019/02/billionaire-howard-schultz-is-no-patriot-robert-reich/,Alternet,middle-class,left,Non-biased,Expresses writer’s opinion,[],4.534814,6.4613414,4.437595
1432,1432,"In total, the American economy has lost trillions of dollars because of Donald Trump's willful, malicious, corrupt and likely intentional negligence in responding to the coronavirus pandemic.",https://feeds.feedblitz.com/~/622896896/0/alternet_all~How-do-we-escape-the-%e2%80%98death-economy%e2%80%99/,Alternet,taxes,left,Biased,Expresses writer’s opinion,"['willful', 'malicious', 'corrupt']",4.9946265,4.6219883,4.0581756
1433,1433,"In truth, these examples are caricatures of Epicureanism. Epicureanism is not hedonism; rather, it abhors lack of restraint and shameless debauchery. After all, these things bring more pain than pleasure.",https://thefederalist.com/2020/06/01/coronavirus-friendship-collapse-shows-why-we-need-christian-epicureanism/,Federalist,coronavirus,right,Biased,Expresses writer’s opinion,"['abhors', 'shameless', 'debauchery']",3.4639788,5.930392,4.2341557
1434,1434,"In Tuesday night's debate, the two progressive senators de-escalated a tense round of tit-for-tat exchanges between their presidential campaigns over the charged issues of gender and electability.",https://www.nbcnews.com/politics/2020-election/warren-sanders-de-escalate-campaign-feud-over-contested-remark-n1115881?cid=public-rss_20200115,MSNBC,gender,left,Biased,Entirely factual,"['tense', 'tit-for-tat']",5.6791353,6.8735905,4.8987885
1435,1435,"In Washington, three key issues seemed to galvanize most of the protesters: climate change, immigration and reproductive rights.",https://www.nbcnews.com/news/us-news/women-s-march-draws-thousands-rallies-across-county-n1118416?cid=public-rss_20200119,MSNBC,environment,left,Biased,Somewhat factual but also opinionated,['galvanize'],6.968472,7.5387335,1.715373
1436,1436,"In what could be construed as an act of treason, President Trump recently ordered such paramilitary groups and right-wing thugs to take up arms and to threaten Democratic-led state governments such as Michigan's in order to force them to ""reopen"" their state.",https://www.alternet.org/2020/05/we-are-seeing-a-wave-of-very-young-nazis-alt-right-expert-explains-why-this-year-will-be-a-key-turning-point-on-the-path-from-democracy-to-fascism/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['treason', 'thugs']",6.0613604,7.509468,2.3967988
